experimentType,size,finalStates,instance,bfsResult,bfsTime,randomTime,fallback,finalStatesRandomized
RandomGraph,100,79,14,true,167,125,false,false
RandomGraph,100,80,14,true,250,125,false,false
RandomGraph,100,81,14,true,333,750,false,false
RandomGraph,100,82,14,true,166,83,false,false
RandomGraph,100,83,14,true,83,125,false,false
RandomGraph,100,84,14,true,417,375,false,false
RandomGraph,100,85,14,true,84,958,false,false
RandomGraph,100,86,14,true,291,416,false,false
RandomGraph,100,87,14,true,83,166,false,false
RandomGraph,100,88,14,true,83,42,false,false
RandomGraph,100,89,14,true,42,2792,false,false
RandomGraph,100,90,14,true,125,125,false,false
RandomGraph,100,91,14,true,84,166,false,false
RandomGraph,100,92,14,true,667,583,false,false
RandomGraph,100,93,14,true,125,42,false,false
RandomGraph,100,94,14,true,42,167,false,false
RandomGraph,100,95,14,true,208,125,false,false
RandomGraph,100,96,14,true,125,167,false,false
RandomGraph,100,97,14,true,83,83,false,false
RandomGraph,100,98,14,true,41,125,false,false
RandomGraph,100,99,14,true,292,84,false,false
RandomGraph,100,0,15,false,1041,159082,true,false
RandomGraph,100,1,15,true,1541,8334,false,false
RandomGraph,100,2,15,true,1667,23542,false,false
RandomGraph,100,3,15,true,1667,3125,false,false
RandomGraph,100,4,15,true,1750,2834,false,false
RandomGraph,100,5,15,true,2042,2875,false,false
RandomGraph,100,6,15,true,1541,2917,false,false
RandomGraph,100,7,15,true,1417,1125,false,false
RandomGraph,100,8,15,true,1209,1042,false,false
RandomGraph,100,9,15,true,1416,1125,false,false
RandomGraph,100,10,15,true,1625,1000,false,false
RandomGraph,100,11,15,true,1458,5708,false,false
RandomGraph,100,12,15,true,1875,1417,false,false
RandomGraph,100,13,15,true,1500,1250,false,false
RandomGraph,100,14,15,true,2500,1500,false,false
RandomGraph,100,15,15,true,1125,959,false,false
RandomGraph,100,16,15,true,917,958,false,false
RandomGraph,100,17,15,true,1166,1250,false,false
RandomGraph,100,18,15,true,875,667,false,false
RandomGraph,100,19,15,true,917,666,false,false
RandomGraph,100,20,15,true,1250,1417,false,false
RandomGraph,100,21,15,true,1542,584,false,false
RandomGraph,100,22,15,true,1125,459,false,false
RandomGraph,100,23,15,true,708,417,false,false
RandomGraph,100,24,15,true,750,375,false,false
RandomGraph,100,25,15,true,1042,334,false,false
RandomGraph,100,26,15,true,666,250,false,false
RandomGraph,100,27,15,true,709,334,false,false
RandomGraph,100,28,15,true,708,250,false,false
RandomGraph,100,29,15,true,875,292,false,false
RandomGraph,100,30,15,true,791,250,false,false
RandomGraph,100,31,15,true,750,209,false,false
RandomGraph,100,32,15,true,64541,542,false,false
RandomGraph,100,33,15,true,1125,625,false,false
RandomGraph,100,34,15,true,1000,458,false,false
RandomGraph,100,35,15,true,792,375,false,false
RandomGraph,100,36,15,true,875,417,false,false
RandomGraph,100,37,15,true,709,375,false,false
RandomGraph,100,38,15,true,500,375,false,false
RandomGraph,100,39,15,true,500,375,false,false
RandomGraph,100,40,15,true,541,417,false,false
RandomGraph,100,41,15,true,1583,750,false,false
RandomGraph,100,42,15,true,1083,542,false,false
RandomGraph,100,43,15,true,1125,542,false,false
RandomGraph,100,44,15,true,750,541,false,false
RandomGraph,100,45,15,true,583,458,false,false
RandomGraph,100,46,15,true,500,500,false,false
RandomGraph,100,47,15,true,458,458,false,false
RandomGraph,100,48,15,true,458,458,false,false
RandomGraph,100,49,15,true,834,542,false,false
RandomGraph,100,50,15,true,458,375,false,false
RandomGraph,100,51,15,true,416,375,false,false
RandomGraph,100,52,15,true,333,416,false,false
RandomGraph,100,53,15,true,250,458,false,false
RandomGraph,100,54,15,true,291,459,false,false
RandomGraph,100,55,15,true,375,417,false,false
RandomGraph,100,56,15,true,333,416,false,false
RandomGraph,100,57,15,true,333,542,false,false
RandomGraph,100,58,15,true,291,375,false,false
RandomGraph,100,59,15,true,292,375,false,false
RandomGraph,100,60,15,true,250,459,false,false
RandomGraph,100,61,15,true,292,458,false,false
RandomGraph,100,62,15,true,333,541,false,false
RandomGraph,100,63,15,true,1375,1083,false,false
RandomGraph,100,64,15,true,583,375,false,false
RandomGraph,100,65,15,true,417,417,false,false
RandomGraph,100,66,15,true,417,416,false,false
RandomGraph,100,67,15,true,584,542,false,false
RandomGraph,100,68,15,true,583,584,false,false
RandomGraph,100,69,15,true,333,417,false,false
RandomGraph,100,70,15,true,333,500,false,false
RandomGraph,100,71,15,true,291,500,false,false
RandomGraph,100,72,15,true,166,583,false,false
RandomGraph,100,73,15,true,333,667,false,false
RandomGraph,100,74,15,true,166,125,false,false
RandomGraph,100,75,15,true,83,84,false,false
RandomGraph,100,76,15,true,167,125,false,false
RandomGraph,100,77,15,true,83,125,false,false
RandomGraph,100,78,15,true,125,125,false,false
RandomGraph,100,79,15,true,125,42,false,false
RandomGraph,100,80,15,true,125,84,false,false
RandomGraph,100,81,15,true,84,42,false,false
RandomGraph,100,82,15,true,83,208,false,false
RandomGraph,100,83,15,true,41,166,false,false
RandomGraph,100,84,15,true,83,125,false,false
RandomGraph,100,85,15,true,292,250,false,false
RandomGraph,100,86,15,true,41,125,false,false
RandomGraph,100,87,15,true,459,250,false,false
RandomGraph,100,88,15,true,250,125,false,false
RandomGraph,100,89,15,true,83,83,false,false
RandomGraph,100,90,15,true,42,125,false,false
RandomGraph,100,91,15,true,42,84,false,false
RandomGraph,100,92,15,true,84,42,false,false
RandomGraph,100,93,15,true,417,375,false,false
RandomGraph,100,94,15,true,166,83,false,false
RandomGraph,100,95,15,true,41,42,false,false
RandomGraph,100,96,15,true,41,167,false,false
RandomGraph,100,97,15,true,42,83,false,false
RandomGraph,100,98,15,true,125,166,false,false
RandomGraph,100,99,15,true,83,42,false,false
RandomGraph,100,0,16,false,1083,63417,true,false
RandomGraph,100,1,16,true,1167,3000,false,false
RandomGraph,100,2,16,true,2000,4125,false,false
RandomGraph,100,3,16,true,1208,8792,false,false
RandomGraph,100,4,16,true,1291,3417,false,false
RandomGraph,100,5,16,true,875,3416,false,false
RandomGraph,100,6,16,true,1291,3167,false,false
RandomGraph,100,7,16,true,1375,3041,false,false
RandomGraph,100,8,16,true,917,2708,false,false
RandomGraph,100,9,16,true,833,2000,false,false
RandomGraph,100,10,16,true,917,2334,false,false
RandomGraph,100,11,16,true,875,1625,false,false
RandomGraph,100,12,16,true,1709,1959,false,false
RandomGraph,100,13,16,true,1167,417,false,false
RandomGraph,100,14,16,true,1250,167,false,false
RandomGraph,100,15,16,true,1208,166,false,false
RandomGraph,100,16,16,true,1084,167,false,false
RandomGraph,100,17,16,true,1125,209,false,false
RandomGraph,100,18,16,true,791,209,false,false
RandomGraph,100,19,16,true,792,167,false,false
RandomGraph,100,20,16,true,542,167,false,false
RandomGraph,100,21,16,true,584,209,false,false
RandomGraph,100,22,16,true,708,208,false,false
RandomGraph,100,23,16,true,833,250,false,false
RandomGraph,100,24,16,true,917,166,false,false
RandomGraph,100,25,16,true,1250,167,false,false
RandomGraph,100,26,16,true,1125,167,false,false
RandomGraph,100,27,16,true,917,167,false,false
RandomGraph,100,28,16,true,833,167,false,false
RandomGraph,100,29,16,true,708,208,false,false
RandomGraph,100,30,16,true,583,208,false,false
RandomGraph,100,31,16,true,667,250,false,false
RandomGraph,100,32,16,true,958,167,false,false
RandomGraph,100,33,16,true,1125,208,false,false
RandomGraph,100,34,16,true,1000,125,false,false
RandomGraph,100,35,16,true,750,166,false,false
RandomGraph,100,36,16,true,1250,417,false,false
RandomGraph,100,37,16,true,1542,291,false,false
RandomGraph,100,38,16,true,1333,167,false,false
RandomGraph,100,39,16,true,1166,292,false,false
RandomGraph,100,40,16,true,875,250,false,false
RandomGraph,100,41,16,true,1292,375,false,false
RandomGraph,100,42,16,true,958,291,false,false
RandomGraph,100,43,16,true,1458,416,false,false
RandomGraph,100,44,16,true,1000,291,false,false
RandomGraph,100,45,16,true,834,209,false,false
RandomGraph,100,46,16,true,583,208,false,false
RandomGraph,100,47,16,true,500,209,false,false
RandomGraph,100,48,16,true,541,125,false,false
RandomGraph,100,49,16,true,875,333,false,false
RandomGraph,100,50,16,true,750,292,false,false
RandomGraph,100,51,16,true,834,458,false,false
RandomGraph,100,52,16,true,1458,292,false,false
RandomGraph,100,53,16,true,708,459,false,false
RandomGraph,100,54,16,true,458,334,false,false
RandomGraph,100,55,16,true,542,333,false,false
RandomGraph,100,56,16,true,584,125,false,false
RandomGraph,100,57,16,true,416,208,false,false
RandomGraph,100,58,16,true,375,250,false,false
RandomGraph,100,59,16,true,500,167,false,false
RandomGraph,100,60,16,true,458,166,false,false
RandomGraph,100,61,16,true,416,208,false,false
RandomGraph,100,62,16,true,333,125,false,false
RandomGraph,100,63,16,true,292,125,false,false
RandomGraph,100,64,16,true,959,375,false,false
RandomGraph,100,65,16,true,708,250,false,false
RandomGraph,100,66,16,true,1125,667,false,false
RandomGraph,100,67,16,true,875,292,false,false
RandomGraph,100,68,16,true,1709,583,false,false
RandomGraph,100,69,16,true,750,167,false,false
RandomGraph,100,70,16,true,291,167,false,false
RandomGraph,100,71,16,true,750,458,false,false
RandomGraph,100,72,16,true,458,250,false,false
RandomGraph,100,73,16,true,250,167,false,false
RandomGraph,100,74,16,true,208,167,false,false
RandomGraph,100,75,16,true,125,250,false,false
RandomGraph,100,76,16,true,209,250,false,false
RandomGraph,100,77,16,true,125,167,false,false
RandomGraph,100,78,16,true,208,167,false,false
RandomGraph,100,79,16,true,83,125,false,false
RandomGraph,100,80,16,true,41,208,false,false
RandomGraph,100,81,16,true,125,167,false,false
RandomGraph,100,82,16,true,83,250,false,false
RandomGraph,100,83,16,true,42,250,false,false
RandomGraph,100,84,16,true,42,167,false,false
RandomGraph,100,85,16,true,42,292,false,false
RandomGraph,100,86,16,true,42,125,false,false
RandomGraph,100,87,16,true,41,208,false,false
RandomGraph,100,88,16,true,42,250,false,false
RandomGraph,100,89,16,true,83,208,false,false
RandomGraph,100,90,16,true,83,250,false,false
RandomGraph,100,91,16,true,334,333,false,false
RandomGraph,100,92,16,true,250,208,false,false
RandomGraph,100,93,16,true,167,292,false,false
RandomGraph,100,94,16,true,125,125,false,false
RandomGraph,100,95,16,true,167,291,false,false
RandomGraph,100,96,16,true,83,250,false,false
RandomGraph,100,97,16,true,250,250,false,false
RandomGraph,100,98,16,true,166,84,false,false
RandomGraph,100,99,16,true,166,167,false,false
RandomGraph,100,0,17,false,958,38041,true,false
RandomGraph,100,1,17,true,1292,2500,false,false
RandomGraph,100,2,17,true,1041,1375,false,false
RandomGraph,100,3,17,true,1292,2417,false,false
RandomGraph,100,4,17,true,1167,2000,false,false
RandomGraph,100,5,17,true,1084,1916,false,false
RandomGraph,100,6,17,true,917,500,false,false
RandomGraph,100,7,17,true,791,375,false,false
RandomGraph,100,8,17,true,1334,541,false,false
RandomGraph,100,9,17,true,1167,667,false,false
RandomGraph,100,10,17,true,1375,583,false,false
RandomGraph,100,11,17,true,1292,84,false,false
RandomGraph,100,12,17,true,1250,166,false,false
RandomGraph,100,13,17,true,1292,166,false,false
RandomGraph,100,14,17,true,1167,167,false,false
RandomGraph,100,15,17,true,1000,125,false,false
RandomGraph,100,16,17,true,917,167,false,false
RandomGraph,100,17,17,true,833,41,false,false
RandomGraph,100,18,17,true,875,125,false,false
RandomGraph,100,19,17,true,1333,208,false,false
RandomGraph,100,20,17,true,875,84,false,false
RandomGraph,100,21,17,true,792,83,false,false
RandomGraph,100,22,17,true,875,83,false,false
RandomGraph,100,23,17,true,959,83,false,false
RandomGraph,100,24,17,true,1875,84,false,false
RandomGraph,100,25,17,true,1291,167,false,false
RandomGraph,100,26,17,true,792,83,false,false
RandomGraph,100,27,17,true,1083,167,false,false
RandomGraph,100,28,17,true,1000,167,false,false
RandomGraph,100,29,17,true,1500,167,false,false
RandomGraph,100,30,17,true,1167,167,false,false
RandomGraph,100,31,17,true,1000,83,false,false
RandomGraph,100,32,17,true,958,125,false,false
RandomGraph,100,33,17,true,708,125,false,false
RandomGraph,100,34,17,true,1417,166,false,false
RandomGraph,100,35,17,true,958,84,false,false
RandomGraph,100,36,17,true,1041,125,false,false
RandomGraph,100,37,17,true,875,83,false,false
RandomGraph,100,38,17,true,625,42,false,false
RandomGraph,100,39,17,true,500,42,false,false
RandomGraph,100,40,17,true,1042,292,false,false
RandomGraph,100,41,17,true,1584,166,false,false
RandomGraph,100,42,17,true,1041,125,false,false
RandomGraph,100,43,17,true,584,41,false,false
RandomGraph,100,44,17,true,541,125,false,false
RandomGraph,100,45,17,true,458,125,false,false
RandomGraph,100,46,17,true,292,83,false,false
RandomGraph,100,47,17,true,375,208,false,false
RandomGraph,100,48,17,true,291,42,false,false
RandomGraph,100,49,17,true,750,83,false,false
RandomGraph,100,50,17,true,583,167,false,false
RandomGraph,100,51,17,true,583,208,false,false
RandomGraph,100,52,17,true,500,42,false,false
RandomGraph,100,53,17,true,375,83,false,false
RandomGraph,100,54,17,true,291,83,false,false
RandomGraph,100,55,17,true,333,41,false,false
RandomGraph,100,56,17,true,750,42,false,false
RandomGraph,100,57,17,true,500,209,false,false
RandomGraph,100,58,17,true,834,250,false,false
RandomGraph,100,59,17,true,541,125,false,false
RandomGraph,100,60,17,true,542,166,false,false
RandomGraph,100,61,17,true,375,125,false,false
RandomGraph,100,62,17,true,250,84,false,false
RandomGraph,100,63,17,true,250,125,false,false
RandomGraph,100,64,17,true,208,167,false,false
RandomGraph,100,65,17,true,292,209,false,false
RandomGraph,100,66,17,true,833,167,false,false
RandomGraph,100,67,17,true,375,125,false,false
RandomGraph,100,68,17,true,625,125,false,false
RandomGraph,100,69,17,true,541,84,false,false
RandomGraph,100,70,17,true,292,83,false,false
RandomGraph,100,71,17,true,458,167,false,false
RandomGraph,100,72,17,true,375,125,false,false
RandomGraph,100,73,17,true,292,166,false,false
RandomGraph,100,74,17,true,250,83,false,false
RandomGraph,100,75,17,true,250,41,false,false
RandomGraph,100,76,17,true,208,166,false,false
RandomGraph,100,77,17,true,166,42,false,false
RandomGraph,100,78,17,true,250,167,false,false
RandomGraph,100,79,17,true,458,167,false,false
RandomGraph,100,80,17,true,209,83,false,false
RandomGraph,100,81,17,true,166,250,false,false
RandomGraph,100,82,17,true,42,83,false,false
RandomGraph,100,83,17,true,41,167,false,false
RandomGraph,100,84,17,true,41,125,false,false
RandomGraph,100,85,17,true,41,166,false,false
RandomGraph,100,86,17,true,125,167,false,false
RandomGraph,100,87,17,true,291,83,false,false
RandomGraph,100,88,17,true,125,167,false,false
RandomGraph,100,89,17,true,42,125,false,false
RandomGraph,100,90,17,true,334,209,false,false
RandomGraph,100,91,17,true,333,125,false,false
RandomGraph,100,92,17,true,167,2667,false,false
RandomGraph,100,93,17,true,375,167,false,false
RandomGraph,100,94,17,true,42,84,false,false
RandomGraph,100,95,17,true,125,125,false,false
RandomGraph,100,96,17,true,166,84,false,false
RandomGraph,100,97,17,true,167,208,false,false
RandomGraph,100,98,17,true,42,167,false,false
RandomGraph,100,99,17,true,42,125,false,false
RandomGraph,100,0,18,false,1000,38708,true,false
RandomGraph,100,1,18,true,666,4417,false,false
RandomGraph,100,2,18,true,750,10459,false,false
RandomGraph,100,3,18,true,667,2083,false,false
RandomGraph,100,4,18,true,625,958,false,false
RandomGraph,100,5,18,true,1000,2250,false,false
RandomGraph,100,6,18,true,1208,1917,false,false
RandomGraph,100,7,18,true,917,1666,false,false
RandomGraph,100,8,18,true,916,1750,false,false
RandomGraph,100,9,18,true,709,1583,false,false
RandomGraph,100,10,18,true,709,1958,false,false
RandomGraph,100,11,18,true,583,166,false,false
RandomGraph,100,12,18,true,666,125,false,false
RandomGraph,100,13,18,true,917,166,false,false
RandomGraph,100,14,18,true,792,83,false,false
RandomGraph,100,15,18,true,583,125,false,false
RandomGraph,100,16,18,true,625,125,false,false
RandomGraph,100,17,18,true,708,125,false,false
RandomGraph,100,18,18,true,959,291,false,false
RandomGraph,100,19,18,true,916,125,false,false
RandomGraph,100,20,18,true,875,42,false,false
RandomGraph,100,21,18,true,500,83,false,false
RandomGraph,100,22,18,true,458,125,false,false
RandomGraph,100,23,18,true,750,83,false,false
RandomGraph,100,24,18,true,1334,209,false,false
RandomGraph,100,25,18,true,1208,125,false,false
RandomGraph,100,26,18,true,458,166,false,false
RandomGraph,100,27,18,true,958,209,false,false
RandomGraph,100,28,18,true,917,209,false,false
RandomGraph,100,29,18,true,417,83,false,false
RandomGraph,100,30,18,true,333,84,false,false
RandomGraph,100,31,18,true,708,125,false,false
RandomGraph,100,32,18,true,875,167,false,false
RandomGraph,100,33,18,true,667,125,false,false
RandomGraph,100,34,18,true,542,83,false,false
RandomGraph,100,35,18,true,583,209,false,false
RandomGraph,100,36,18,true,333,167,false,false
RandomGraph,100,37,18,true,416,125,false,false
RandomGraph,100,38,18,true,750,84,false,false
RandomGraph,100,39,18,true,709,167,false,false
RandomGraph,100,40,18,true,625,250,false,false
RandomGraph,100,41,18,true,375,42,false,false
